index,ClaimNb,Predicted
341961,0,0.15847078230245645
488380,0,0.02408920964721368
266631,0,0.06736468328748704
174616,0,0.16752391320223683
207826,0,0.010514628026494235
10776,0,0.15974976629153534
209561,0,0.0015508989899076994
149250,0,0.041849116365833376
260673,0,0.025704140010149822
243947,0,0.03828600943188989
139717,0,0.06347596385206311
114853,0,0.024679863865615187
459950,0,0.013019111610708605
450314,0,0.031714273450601745
385148,0,0.08421618188482116
178483,0,0.0917448032808773
454628,0,0.006947005520819652
91914,0,0.16334914129025405
304656,0,0.0010940170634375684
468704,1,0.006247193238690132
118521,0,0.02586898045415467
118676,0,0.06492984873386899
293261,0,0.03787557465094343
464919,0,0.07442197772920253
466106,0,0.0409502431299555
140508,0,0.03534865081629982
234134,0,0.04209284392952101
163999,0,0.11511758272179522
189823,0,0.09188637195916222
247927,0,0.09653375279712115
373248,0,0.07794169407062966
248156,1,0.11419069817928044
488771,0,0.011551117271695022
214895,0,0.009856805385241384
277614,0,0.01662578625412428
260471,0,0.01945036115494923
266959,0,0.13985569224071423
372467,0,0.2680735743079471
443242,0,0.00819407984981183
95000,0,0.019104351902485373
338072,0,0.0007974213558973403
283488,0,0.04165498657790518
251963,0,0.1354844698883426
383901,0,0.016084345356952995
73544,0,0.10082332397420746
507283,0,0.03431203941116253
505801,0,0.07515223634723484
486579,0,0.05748269108442027
24806,0,0.13937144493238196
511262,0,0.02085479329424281
260266,0,0.03028666117383133
15827,0,0.05540891711670767
274149,0,0.008442351334295356
347992,0,0.0735763142788977
349513,0,0.09165236152488626
527672,0,0.051227556955210564
102307,0,0.011301083527113214
471990,0,0.23314919565062658
445055,0,0.07925061668466282
152065,0,0.12357511889955858
49078,0,0.1413413677105026
136909,1,0.19056460124459815
531014,0,0.06290309235311996
448993,1,0.048234574108554765
145666,0,0.067687097561125
109203,0,0.14073056387364793
93598,0,0.002019615799853898
411701,0,0.03947305345426176
381217,0,0.04567845821004885
374553,0,0.08601171319811027
118938,0,0.0213308166850206
215102,0,0.04882405124384864
531399,0,0.029867745927182977
166933,0,0.09295348766681126
233290,1,0.061736590047870854
242180,0,0.09812072638750713
15555,0,0.02870270151619847
161621,0,0.07466423518922662
426692,0,0.008696138283634955
50008,1,0.02443927094176082
55172,0,0.02155613443432412
54603,1,0.022330164996052494
82261,0,0.013915294989961328
171450,2,0.14483948461532456
399589,0,0.11066728148382875
216721,0,0.005654313370901049
71645,0,0.0722568829149813
291083,0,0.034217013437837555
358227,0,0.00331852658398039
399424,0,0.21845554674728487
170705,0,0.011675367215318757
208365,0,0.19535293544796264
182691,0,0.07159088653143028
10654,0,0.1664232127741397
46055,0,0.03277346361479678
276857,0,0.051399573949663185
150928,0,0.09665727618735531
464926,0,0.04179295884383232
253906,0,0.03702694433991708
140604,0,0.0212003785786488
329363,0,0.0647095209059583
526685,0,0.005733248893057755
109559,0,0.19332070350936734
529345,0,0.0825261067897181
455208,0,0.07598878599541062
59443,0,0.017538627313995928
399191,0,0.10679028370025963
76001,0,0.20044462662861406
344549,0,0.022418896609793397
452178,0,0.008231583877807105
354532,0,0.060836787862023844
92432,0,0.0012240307897535172
367394,0,0.01129805527754001
667,0,0.05295617108970214
164866,0,0.05224113831063425
241145,0,0.08506255643462737
226245,2,0.1546028976150002
466511,0,0.0846840787375575
115868,0,0.017873928337625584
105196,0,0.030181782654681417
76542,0,0.019518765793590322
75175,0,0.057831869695459046
389497,0,0.06008535754068833
13982,0,0.126110369842005
487648,0,0.026134496627776775
331209,0,0.2590364496253638
429595,0,0.014668689597278172
242515,0,0.0018468464183037739
372538,0,0.1262512209687027
175875,0,0.15355153826838763
105202,0,0.030348298792182853
515030,0,0.08147500304747955
534858,0,0.12465039920608004
459636,0,0.007616863465335701
409442,0,0.014548934843972088
85522,0,0.006808639483959971
407514,0,0.06415294982028501
301292,0,0.03229967019174564
532322,0,0.10664342676135594
232874,0,0.025292850710979087
382781,0,0.05318520712965164
141114,0,0.05550743312008061
527114,0,0.0030986449398470307
298839,0,0.08540058333139573
120235,0,0.03293223835794363
433935,0,0.018979434303529438
425921,0,0.06641621001957461
33073,0,0.06451952498093656
505642,0,0.11361306702958805
14277,0,0.06744449387335247
340523,0,0.0591505553783677
164421,0,0.008344259744693213
65211,0,0.06516193248568078
345049,0,0.004189608858160314
324813,0,0.006638639667698465
243854,0,0.15965643433980362
492546,1,0.20546161501682034
493618,0,0.03760804410856455
156117,0,0.09740682391060863
485103,0,0.01160232128284277
67318,0,0.02369793043849301
399155,0,0.004993722889836087
298192,0,0.09008263564150996
468175,0,0.09105029151671419
63420,0,0.013907005501284658
304857,0,0.03175079505120075
439276,0,0.09530759750002886
418897,0,0.04393707417437326
92273,0,0.05135765023606539
471264,0,0.036612448969390685
348041,0,0.13886945866701317
114217,0,0.043272555220607536
473063,0,0.09965239630987752
174481,1,0.04012172965475004
334013,1,0.6603395392478411
425584,0,0.1062666074624727
432250,0,0.13239645541668704
512269,0,0.005778952265351256
237445,0,0.001974193195088555
315475,0,0.006080630091051231
161354,0,0.0985514188230882
217839,0,0.027067818181305756
340321,0,0.002981586299630956
277337,0,0.026419887995386828
177060,0,0.03497873396561378
34920,0,0.01243806932706698
213613,0,0.13683335387988357
411281,0,0.08313751187016295
219121,0,0.049006503624978305
200087,0,0.0469602332202674
433708,0,0.06279762139855778
49210,0,0.09889116443010228
408322,0,0.05497756980651902
162233,0,0.06732096913636423
63486,0,0.08930138571196462
92878,0,0.10134348155519972
234379,0,0.28487912150793887
225081,0,0.11204220162903109
239969,0,0.03578424871217286
331942,0,0.021171965535465204
259649,0,0.010395240385099572
198406,0,0.13012577211312057
530880,0,0.000904648880133282
212931,0,0.020084625863338063
244619,0,0.03730895005495601
344720,0,0.03462969599256382
169401,0,0.0005955068616353892
160633,0,0.28083106204893793
352767,1,0.015771717156490856
15528,0,0.0036702410891432226
89686,0,0.0027128975089576223
487286,0,0.015390347247415346
292271,0,0.018729449472699743
380981,0,0.0846555708168398
90709,0,0.126765553003025
177094,0,0.021388332084754172
448077,0,0.02347483242249963
15623,0,0.019827512402827728
155329,0,0.12411887326076021
539110,0,0.23895021390766003
260697,1,0.542183193392636
139946,0,0.0896281148615429
154862,0,0.01705669802694105
331018,0,0.005689654757569446
284055,0,0.0678159210436976
27042,1,0.09602067690010399
124423,0,0.0021535569869174783
139137,0,0.0480276935036025
82742,0,0.13677837138112012
344283,0,0.004393380628296591
349171,0,0.1290613367861321
180225,0,0.037620015552217105
346278,0,0.014319291958197854
119796,0,0.0490332052751175
217017,0,0.010161074551984854
321129,0,0.043412524041213325
98458,0,0.062272714996564754
72758,0,0.050622361534058684
357731,0,0.11986724886809685
301150,0,0.006542409189267038
184709,0,0.008284399930560874
134098,0,0.09658929369436112
196670,0,0.016201056054688356
492874,0,0.07933572225094505
527177,0,0.19541353845505885
12200,0,0.07119977797359353
372510,0,0.02203746601077161
194691,0,0.030908105641555557
95085,0,0.018604093343761615
362317,0,0.03372263714399802
469282,0,0.03844039349203084
245548,0,0.09956016770073242
403417,0,0.0028156162504772825
19409,0,0.037388048911533626
415870,0,0.06886319356548755
331506,0,0.06032169175862167
412005,0,0.05140782028081448
462317,0,0.10335712472316204
121604,0,0.010101909062738305
160823,0,0.017251543114647532
439283,0,0.026710455606796402
326918,0,0.022534011756122057
146035,0,0.09763638393883867
26159,0,0.05472607576611626
136335,0,0.01022275170791377
69273,0,0.280911870607629
1182,0,0.09920549210214011
152456,0,0.3174488140376925
73730,0,0.027857729942542816
344363,0,0.25215026659624623
373887,0,0.007115591778741295
165515,0,0.06556277610935798
353005,0,0.025264877864247703
40229,0,0.05049727156690899
497613,0,0.021620659494386914
407510,0,0.07988146950758127
102022,0,0.007746814149019912
83700,0,0.007065011553619183
448295,0,0.010466203098824425
451719,0,0.2542918840324588
494444,0,0.008552345900955972
13102,0,0.02832314569349218
167476,0,0.015060276692867103
489932,1,0.1015337835275226
90928,0,0.04217870108416526
441255,0,0.02957889172116996
412183,0,0.22605337474784584
477054,0,0.09053394067763153
73060,0,0.11585488147739234
485602,1,0.05988626474176089
491261,0,0.08426745979808803
172863,0,0.030511898066060975
312290,0,0.10794222347425292
485807,0,0.012453634255113312
175731,1,0.08014327409042207
512847,0,0.015001666593989594
350510,0,0.06250636462778178
519919,0,0.02940993866139182
113505,0,0.09487143590694919
106674,1,0.10855126208522728
223454,0,0.10351516412574041
532119,0,0.04664457700998118
486808,0,0.0210355085131954
511999,0,0.23442330440802217
300680,0,0.183113675949384
301556,0,0.05788053687734859
100203,0,0.09864684346889992
406461,0,0.008429746837014807
106224,0,0.12302055846637563
227443,0,0.025114513975654403
237255,1,0.11577687283697462
213196,0,0.05029949587689408
133672,0,0.04515104061224478
181487,0,0.011095692659476
459089,0,0.1613931906099014
190755,0,0.051772615037736315
3423,0,0.009981881528717339
93837,0,0.11521056717609537
10599,0,0.06260314544675265
432084,0,0.03377364531107011
277272,0,0.08133160116320698
219630,0,0.061858556189723524
445647,0,0.008195715412187173
367960,0,0.05375466086420364
92879,0,0.07852153493159061
388207,0,0.052204829186976685
424343,0,0.033858463728830106
61643,0,0.10996865327257817
338164,0,0.02920765107919439
81340,0,0.009502398642280242
12075,0,0.09138177679053619
503874,0,0.06811360092266491
127080,0,0.04081515822006681
26548,0,0.055234757950050506
463648,0,0.11637293771800325
156188,0,0.010545719604875698
52649,0,0.00834496480903559
260405,0,0.13334423525272066
325338,0,0.05635271022861826
297926,0,0.04452692704693062
332811,0,0.0010633323083559297
177573,0,0.02782594382599477
89880,0,0.12984324079465542
522287,0,0.04413054600326846
386329,0,0.03231197071003691
168505,0,0.038031771451093974
356472,0,0.04567088395072291
495177,0,0.06611966881505346
445692,0,0.011681009418583434
137839,0,0.007688541894287267
324852,0,0.09529491669226502
437390,0,0.10699974497366453
421651,0,0.0016419120439000736
294732,0,0.042239774543777496
111801,0,0.058736688761828096
524110,0,0.08546273848589027
350114,0,0.22292298868048238
430963,0,0.016583478964090213
482521,0,0.06600499084113012
440776,0,0.14679884974144314
410065,0,0.05613486843989465
261650,0,0.09915497400077196
13166,0,0.21988784331095595
154454,0,0.09360921985231217
391727,0,0.08086382568620404
532208,0,0.07222905635244317
375358,0,0.005070270217219246
237636,0,0.14832499293244492
395214,0,0.13630805295144124
81638,0,0.012226210971256703
38410,0,0.12908109719226868
157653,0,0.22760176408480806
475851,0,0.10131593459300886
170345,0,0.0866030527896939
54418,0,0.0031863042272024995
316657,0,0.027471070939978533
266416,0,0.021416595082636068
40901,0,0.07298991812972828
81016,0,0.12733842481515242
305993,0,0.036370470691510164
259140,0,0.41005066579949395
114315,0,0.02969230810482956
209316,0,0.007644764736172369
315398,0,0.13649233658250706
422162,0,0.10684867162416341
331053,0,0.0034475975072309427
74262,0,0.06448791461636844
317858,1,0.44752831500046714
540176,0,0.007950876692642063
206651,0,0.07949715623375804
173605,0,0.012834781790671138
22459,0,0.2587493859138419
327083,0,0.054035445825821614
77116,0,0.057945467586639474
209638,0,0.0062103433770451626
144026,0,0.08242103415612805
7612,0,0.015204370718297324
51190,0,0.0875634383986604
194232,0,0.013015742800484297
497105,0,0.06331830314573109
409262,0,0.14467302176786997
511244,1,0.10189647845217295
192715,0,0.12224104425555786
420513,0,0.15741516437442798
105069,0,0.08427383251894795
350086,1,0.09363481569176872
63338,0,0.09224303992434153
150994,0,0.02830745380656941
343861,0,0.08457909777131219
348415,0,0.06447243924364102
204555,0,0.08463907438948735
179509,0,0.14697953340294007
308358,1,0.1465348280324274
257387,0,0.04919254558495839
88346,0,0.09927106559091085
164676,0,0.10025084212068927
536970,0,0.1397361995756054
223304,0,0.023737070607732662
350970,0,0.01558991776666638
374592,1,0.19142462690225803
298505,0,0.013467086371925334
422209,0,0.04774781637610111
505271,0,0.03022204258050174
388201,0,0.05838586422842577
48999,0,0.01046962151851722
460702,0,0.03648922807626488
160862,0,0.0755113040271614
42869,0,0.03406776632086078
399108,0,0.01539952962542923
122050,0,0.02812854109533683
261665,0,0.06524959244709473
387331,0,0.10389550313792834
238503,0,0.0030401591369303093
133600,0,0.06078118649366261
290260,0,0.12153672468587758
461697,0,0.11236467885253891
138116,0,0.008966516860212178
328726,1,0.11654703045896185
365535,0,0.05803977286675624
17028,0,0.00903833218327869
468225,0,0.02613755533839354
72412,0,0.005309126986876978
58861,0,0.04832328605987293
354661,0,0.14624263381302746
307815,0,0.08587110514902868
294821,0,0.0561006002823224
33910,0,0.1603189819070113
363790,0,0.010577516897176509
474973,1,0.15421498485939655
505566,0,0.0804793423673138
508713,0,0.005311535345017762
104565,0,0.05358699200532717
488329,0,0.060123352831362095
34435,0,0.00239365936539179
264403,0,0.07067246389457674
326078,0,0.052445043511366654
155713,0,0.019406697068807287
366305,0,0.01805529631527291
499664,0,0.053221815239848425
250390,0,0.03412075383608088
424550,0,0.15426132108469795
154278,0,0.006968749722876145
63681,0,0.05525124795709778
42625,0,0.0034098961548649238
118646,0,0.02396923499250873
227675,0,0.10428155122469589
493792,0,0.12317999990714504
520591,1,0.5059002550465551
9153,0,0.02710464804379261
56931,0,0.026916348835915805
531030,0,0.04515372482834585
130611,0,0.008669426965547658
201810,0,0.014075240044176584
37640,0,0.03832839277128542
337687,0,0.02664332923249946
14168,0,0.13632661625450287
176442,0,0.10366786460044299
109206,0,0.17621398015368864
264656,0,0.10213794469417546
527081,0,0.06793481211612776
129112,0,0.10018875352793187
305414,0,0.025008532743349236
314490,1,0.648259485296604
163369,0,0.11579278013901036
482075,0,0.004979293144585549
514234,0,0.05637963784289509
122045,0,0.19349865692806806
72476,0,0.08459703172599968
503939,0,0.10058823748028695
289507,1,0.08068283966864985
229780,1,0.07163813285426412
213185,0,0.04287413411719412
354588,0,0.04907577027080002
51748,0,0.042878960687891675
497566,0,0.02537520157123452
276379,0,0.0487986283753492
99417,0,0.000697133422097323
503377,0,0.14529438743020878
525816,0,0.13260676845645653
149007,0,0.03064828705386949
82524,0,0.04975548011763405
66209,0,0.21141561577931206
204039,0,0.07609015466130546
340028,0,0.10695208760294023
11893,0,0.012401014083542109
419989,0,0.014275157205926366
394340,0,0.12479044380203433
123861,0,0.0705489941137154
342371,0,0.11971829407632839
102277,0,0.050171119028717834
10761,0,0.01285956517297205
232307,0,0.02863583415772767
113834,0,0.052129897138201424
526791,0,0.0022269907701519616
80597,0,0.08490228401733385
397643,0,0.19983995111541913
328971,0,0.008325278155106367
112197,0,0.07152222447379927
511260,0,0.12243355004436997
102098,0,0.0727686708236248
301637,0,0.002230284261789554
129910,0,0.017214796638136135
361857,0,0.01197686189286433
534110,0,0.03135556949871465
439911,0,0.010502532326529354
64852,0,0.09907994574298017
387311,0,0.029963194353705515
53713,0,0.027397889710235702
409797,0,0.057789587995105945
51842,0,0.07162584172919859
83387,0,0.0813984939489706
408847,0,0.008533027683797264
370335,0,0.024537534713930588
475176,0,0.07161775061349142
377159,0,0.04327787311616723
170096,0,0.008545813995802018
163746,0,0.028618637391096012
284860,0,0.03586386995090345
322391,0,0.020148848487352176
141752,1,0.1364328318626477
138757,0,0.08488084312769682
27411,0,0.0698076206271223
243599,0,0.0025746597955799296
345545,0,0.01224136112432003
343817,0,0.07143341774156628
25375,0,0.017570750616740193
496437,0,0.006626554186995195
332190,0,0.013470283218989172
458289,0,0.061944066153780904
311158,0,0.016355808056172594
517574,0,0.1877930619199077
381012,1,0.22128038048739015
509423,0,0.20665849079773216
92167,0,0.0011371475167584212
97270,0,0.027530369669273573
278215,0,0.02112633196252719
399877,0,0.039166925124874116
326597,0,0.020038462958941
443655,0,0.1314328074568284
107612,0,0.09844437236408873
430750,1,0.15769574375561765
158003,0,0.03327464705456824
93037,0,0.22204030859752646
362348,0,0.006592402011319065
443926,0,0.045870412230436246
120822,0,0.05276743709177919
151893,0,0.0664591132762305
450649,0,0.018960216165563534
409248,0,0.04472488543773291
393540,0,0.014255123100497608
388901,0,0.10395114182992514
212228,0,0.08535777366733632
497447,0,0.08461912467730005
76862,0,0.004213395010542842
44015,0,0.03836789373179801
295166,0,0.0037786271266346256
276478,0,0.21505447257419189
453993,0,0.04527559829211386
493336,0,0.038692934648119626
502086,0,0.021209877016085326
86475,0,0.1291046269799074
268251,0,0.10343988337176964
61823,0,0.04688641846104526
273021,0,0.07562402233921371
430251,0,0.007832862982034066
77667,0,0.002142907570289342
314101,0,0.01975120477030041
311825,0,0.1606053824934477
64839,0,0.1370660567749456
507157,1,0.018111354440652677
440725,0,0.018704666459493924
177419,0,0.09229825383730908
20805,0,0.07761096401695726
496761,0,0.08855848120951336
505278,0,0.06979433256225048
235205,0,0.07793865407006721
32375,0,0.19645067837269647
106955,0,0.006575707609396098
508485,0,0.20270824415214664
172141,0,0.08543513038894993
430042,0,0.04646312054208789
301163,0,0.0166188416338806
178604,0,0.09185292477048723
295045,0,0.04099425439197163
249876,0,0.041229190878925334
94473,0,0.033558658236402916
184867,0,0.003930955585794323
274177,0,0.0595090986653075
381838,0,0.1382158494313706
77713,0,0.15093217637689849
440159,0,0.08346716904636167
423773,0,0.002406140553840557
386956,0,0.06358535691303017
27382,1,0.11319275794621564
533375,0,0.004753008583048567
19425,0,0.14309961648777195
372840,0,0.035984783837857554
96871,0,0.029214895839061325
507977,0,0.07094672471622034
121391,0,0.0741759650018771
283955,0,0.07459371082861699
80510,1,0.172230697191923
459703,0,0.04858096904266934
207462,0,0.041761779790010965
292310,0,0.017703101546775853
484256,0,0.24991805166072575
531927,0,0.047586399138926615
303132,0,0.047949906436297304
78925,0,0.0638184790341773
174654,0,0.013648809435594694
272408,0,0.030626019678639847
65232,0,0.03055205095755681
35904,0,0.11138587676331851
330565,0,0.02261643971285661
243156,0,0.009067798062996154
324094,0,0.07394288587564847
282599,0,0.03986610207689018
208088,0,0.027166797753869605
497470,0,0.06023379995824822
200937,0,0.02970993327923855
359790,0,0.22068474989424594
318839,0,0.02938370505276486
467845,0,0.08463064203774263
415273,0,0.09259852309211669
358297,0,0.06560565303419492
349225,0,0.024325245184635993
298722,0,0.0742554738723729
401376,0,0.08419108751825302
143526,0,0.01884606113733318
73359,0,0.0851395797031522
274331,0,0.0912356404652747
384157,0,0.00953594834261391
134469,0,0.005566529756496028
387679,0,0.018454166291438173
241361,0,0.0735685974741558
147527,0,0.05341197158575434
64007,0,0.11145773541224632
313069,0,0.03590331285013838
149957,0,0.0425034870772696
48250,0,0.15559630951435455
154198,0,0.011226866310848783
416808,0,0.003337040324584613
286864,0,0.007539707435986954
61917,1,0.2318473229107513
507217,0,0.003612797421742087
216141,0,0.05615326592448597
300356,0,0.021491976031049267
389829,0,0.1638473063076869
465298,1,0.07969167459203222
91139,0,0.06399795955552061
350842,0,0.011117794438740993
254790,0,0.029202800635798047
305550,0,0.07673860384752049
338065,0,0.02915840638538681
387337,0,0.04759989330999965
237768,0,0.026414439576762507
156301,0,0.027098186715281813
375149,0,0.0035074550341063597
149304,0,0.10415300105450767
422493,0,0.009599898107281056
24187,0,0.045378979793858125
289374,0,0.054766848743682206
483860,0,0.00482060706631574
388293,0,0.07395951601278879
105361,0,0.05504687768002628
196047,0,0.23717888125366143
93921,0,0.008658445602265374
518662,0,0.07175958042331723
119474,0,0.013509601489629909
61523,0,0.04522507753904944
177991,0,0.13477141205998389
466843,0,0.04278498828054411
75861,0,0.0693507773619
29572,0,0.026667763301447277
106060,0,0.04053100059284872
373016,0,0.07872080492636896
63395,0,0.31396644510179034
402840,0,0.07586353422005732
515735,0,0.00012276678587139073
408984,1,0.2722074293148682
156620,0,0.059557021335362774
83731,0,0.010784259193336799
35365,0,0.059293739002442516
9508,0,0.09868345892793387
514854,0,0.06794427741688826
328107,0,0.005080666060950382
64494,1,0.24436059830139412
515125,0,0.0010330417998262915
441374,0,0.04844907043216093
439981,0,0.033076147405322644
203073,0,0.08668599318225169
509210,0,0.14906559761292928
395201,0,0.05526778783168663
167884,0,0.05499490436073516
297346,0,0.02210962612628002
406846,0,0.1665649566440469
123450,0,0.15224063655863468
383402,0,0.11179316170029384
182128,0,0.0009072502443097369
192648,0,0.008280987062449192
30709,0,0.043530924949357334
413313,0,0.06239605337148084
40214,0,0.02800283670983266
429294,0,0.01676319059851716
539268,0,0.09789880482759289
500006,0,0.011635507814260529
66634,0,0.004216616591954738
213125,0,0.019149548884914137
208450,0,0.013888105465265903
152850,0,0.017490382617450666
178870,0,0.007571746551271477
307202,1,0.18451016964420625
288148,2,0.2818446842083973
409467,0,0.1607353393772524
86005,0,0.030660296199788658
449719,0,0.152496959167658
73231,0,0.08280177469596518
285614,0,0.021115345822649435
153577,0,0.05979271254609911
298069,0,0.028593099074020335
10444,0,0.22285635077395285
164133,0,0.1536736747248464
508267,0,0.017285952446871262
98846,0,0.08383488956225243
346491,0,0.0027743540915056613
508699,0,0.028527442623809324
528460,0,0.010368754720665159
154056,0,0.06347560516643148
361782,0,0.010891315645549272
215394,0,0.022889966784954186
217664,0,0.017859572460637883
395482,1,0.08502609910891992
407611,0,0.09184699790894608
298357,1,0.19626282508088044
150750,0,0.024277890962548454
465937,0,0.22324666248952513
42344,1,0.013280677073462723
188379,0,0.09039891080370696
31,0,0.14316886215540744
9965,0,0.0742154950812991
51211,0,0.02463453346879513
55516,0,0.05218839063003193
137594,0,0.03207375421361573
355571,0,0.09744558659351185
47245,0,0.024708418538811255
45228,0,0.03895475299408437
67092,0,0.08613928902666433
415498,0,0.07653982972069394
360318,0,0.006686915050977385
72753,0,0.03433666136924642
96387,0,0.12865300383479072
269821,0,0.037339299374225476
282283,0,0.006212876569611691
472457,0,0.22062385367597528
85962,0,0.07327195941970926
352856,0,0.015832630414087962
68963,0,0.0588076377783305
88735,0,0.0631902603983527
417959,0,0.12077233302617733
88083,0,0.10517680903821117
423357,0,0.09429158760242155
472994,0,0.0801024354906187
476267,0,0.0060151378656549325
367274,0,0.12158633655760764
14016,0,0.0607807481678238
384161,0,0.0005686384166444217
503503,0,0.00844921372161445
146281,0,0.04186705790463325
35200,0,0.020573040412228828
211555,0,0.06222055171026024
469399,0,0.014693564538705692
322271,0,0.0030906780987370315
282417,0,0.00837980089756966
429017,0,0.010232035005636181
166726,0,0.10954748225098007
191341,0,0.062050756680604516
413615,0,0.035032388400395735
280481,0,0.0009438521720103091
100314,0,0.03776627941302349
17868,0,0.0365569509417594
380587,0,0.008840481535531493
1870,0,0.05250665991985374
280497,0,0.11818216406795727
280438,0,0.10915116271243674
317597,0,0.00569367520343164
318264,0,0.06140087374324112
134515,0,0.03475579477295289
91095,0,0.00314294446900983
37351,0,0.016509251589305253
360014,0,0.019977213650790405
20203,0,0.008729905413152215
138427,0,0.018108199516338
112551,0,0.11139082116255654
275594,0,0.09481484349357523
453659,0,0.02530965898170115
441179,0,0.2900089560738646
32359,0,0.05300487695122018
82004,0,0.11719149636914591
417549,0,0.041564428434334014
134849,0,0.045408469289219405
30804,0,0.07434106971564317
91002,0,0.043717145096194676
122777,0,0.11581936151452013
494999,0,0.07092283084882611
352636,0,0.030444696641523574
262135,0,0.09468977308832323
476645,0,0.07016083310586443
227683,0,0.0378437169698592
477840,0,0.2913083646840049
116612,0,0.06970596909602826
146696,0,0.017418539846153724
531468,0,0.054001562674152924
84952,0,0.05340221848166193
291218,0,0.06571107667242945
26958,0,0.06288889083273505
81693,0,0.2168247977159612
442368,0,0.027824172603945097
213103,0,0.09085946719963492
213826,0,0.06484280269111552
421325,0,0.07389570838990908
136301,0,0.04858188613402836
56606,0,0.03404504689812622
14644,0,0.028640479636474217
81074,0,0.03676877668813795
514442,0,0.1355363260074678
365096,0,0.024417091421972306
359441,0,0.1601001974492271
212110,0,0.01292867871138021
74248,0,0.11662686847133846
527679,0,0.06290172054825964
187328,0,0.05868175515438282
366745,0,0.2058789580279051
526968,0,0.11484573716932771
332907,0,0.15024515327375296
193354,0,0.050620733312032595
100383,0,0.11087033905193039
447978,0,0.032752855698200786
168802,0,0.028528657485899663
403825,0,0.08155233688749608
199823,0,0.1886049013872239
80531,0,0.16463353332672379
16234,0,0.1954490200125415
377103,0,0.09606059004935347
516239,0,0.01802565772044119
9732,0,0.06469455105092756
53,0,0.04857142878506313
68959,0,0.029286888788339238
229245,0,0.04475612580885497
6705,0,0.09542511291168615
176082,0,0.15882576989038588
39105,0,0.06693569391821654
204718,0,0.010128118375013633
157812,0,0.04797119030960876
8516,0,0.026484802818022256
533201,1,0.27317262741098136
346173,0,0.2883746428183369
54340,0,0.10255982524687111
397181,0,0.009277070703509282
525140,0,0.001722959757631529
350504,0,0.046682905336298285
220424,0,0.23224269156909472
369291,0,0.06726129567195745
416151,0,0.0576490460700511
513007,0,0.04453060835946315
488581,0,0.005796667816278765
133261,0,0.012155775549258485
15632,0,0.006152450120771933
75004,1,0.22469819243920044
290462,0,0.024623611365223855
307543,1,0.27911956061096066
375957,0,0.0005721008539473804
358746,0,0.024772935694913567
485546,0,0.044346200017786434
19308,0,0.0005514571620165794
464661,0,0.05809845879488803
429714,0,0.050558528369551235
337405,0,0.18768203304512945
214236,0,0.0262457274677206
144237,0,0.11869896218556802
428307,0,0.02981460044161441
71131,0,0.05124229810067722
59901,0,0.05567705500512684
55621,0,0.08684084715722683
44474,0,0.13529817694863672
453154,0,0.06083990923836615
51983,0,0.0012067146486108725
321322,0,0.11972429034022948
264450,0,0.012313161414179919
210479,0,0.05518185188011755
391381,0,0.34070414051184505
298062,0,0.13769486607500855
531055,0,0.16589885121897557
413213,0,0.04658501779588511
399241,0,0.027710868620323816
530325,0,0.06661377121295284
416941,0,0.053556374950880004
297301,0,0.06023090661185198
275932,0,0.002996231368448732
278286,0,0.12355585137252735
412884,0,0.04119020703057786
158074,0,0.05084849763103149
54233,0,0.033469241720184034
487054,0,0.15888752136657291
49192,0,0.00522566416688372
426705,0,0.05046575866472901
146957,0,0.29456697557475975
178715,0,0.02012136731028239
154518,0,0.020358583551411437
224761,0,0.1595395184410474
75272,0,0.011114738190004364
512513,0,0.057341196211381916
445117,0,0.03840442675838418
351540,0,0.0006522873063458586
240803,0,0.027898936418255246
424678,0,0.04888164000263391
447890,0,0.05365669179634039
122391,0,0.11200748334962828
366994,0,0.054369220086344344
96906,0,0.17681466655457156
218682,0,0.001993357114992706
114609,0,0.0060090641017097
319924,0,0.060035330580416026
490821,0,0.007334543935412058
128638,0,0.1601901620565325
222654,0,0.0835170879358266
205708,0,0.03505849185644755
52297,0,0.08500429446842593
227550,0,0.007636462856731164
395979,0,0.017415198782119078
18912,0,0.1353673660520956
205281,0,0.04066084094906783
263295,0,0.009500288789049943
240825,0,0.21743829189505195
71919,0,0.010325803105294086
128813,0,0.06257094803515055
183194,0,0.04815503374956526
531574,0,0.0026964863301131626
490456,1,0.24916274848320735
148824,0,0.10755489639016984
355994,0,0.00953429716064731
45884,0,0.019212788438685856
13554,0,0.05365909091300565
27952,0,0.0211792159048655
42482,0,0.04738655651067935
440381,0,0.01878189023900779
130109,0,0.10461054423334315
268596,0,0.024218522386992944
493766,0,0.02353166138488117
376881,0,0.1120080208212412
479651,0,0.06982631880356086
306108,0,0.018783441585364914
16956,0,0.1366029562582322
434974,0,0.027189465548581794
78650,0,0.017544160588099537
401741,0,0.041707979782898495
122235,0,0.08671086453652162
525214,0,0.02201775382946478
53517,0,0.014618219774913677
303249,0,0.0013728594864501557
166915,1,0.15608332914190215
123000,0,0.0651679822198751
58913,0,0.03520073132862394
139718,0,0.09119483125221087
221985,0,0.021437856322339813
397071,0,0.013790652564347607
38059,0,0.06212256735109235
489064,0,0.09805715400643214
534758,0,0.03173612413001643
143570,0,0.11558959401422203
484494,0,0.035284517611711065
308794,0,0.03411704687667998
64522,0,0.2591790886489734
513186,0,0.13000896444269547
426372,0,0.01593899806881016
31870,0,0.08772295688052116
273694,0,0.06167731346813405
472872,0,0.18120020021777405
